Array count,Array size,Sorter,Time
880,64,own sorting network,15532824500
880,64,openmp sorting network,6859700
880,64,sequential sorting network,6844100
880,64,std::sort,3473900
890,64,own sorting network,14533289500
890,64,openmp sorting network,9452000
890,64,sequential sorting network,10008000
890,64,std::sort,4175300
900,64,own sorting network,14263688900
900,64,openmp sorting network,7160300
900,64,sequential sorting network,7026500
900,64,std::sort,3797000
910,64,own sorting network,14449659300
910,64,openmp sorting network,7327800
910,64,sequential sorting network,7201800
910,64,std::sort,3560900
920,64,own sorting network,14188548000
920,64,openmp sorting network,7757300
920,64,sequential sorting network,8395200
920,64,std::sort,3918600
930,64,own sorting network,15889335700
930,64,openmp sorting network,7635600
930,64,sequential sorting network,7477400
930,64,std::sort,3969200
940,64,own sorting network,14721036700
940,64,openmp sorting network,8565600
940,64,sequential sorting network,7619100
940,64,std::sort,3764600
950,64,own sorting network,15435068100
950,64,openmp sorting network,7583600
950,64,sequential sorting network,7754800
950,64,std::sort,3855900
960,64,own sorting network,15318656000
960,64,openmp sorting network,7779100
960,64,sequential sorting network,7519800
960,64,std::sort,3949800
970,64,own sorting network,14785018100
970,64,openmp sorting network,7536400
970,64,sequential sorting network,7676600
970,64,std::sort,3723300
980,64,own sorting network,14766588800
980,64,openmp sorting network,7702200
980,64,sequential sorting network,7648300
980,64,std::sort,3776300
990,64,own sorting network,14717640900
990,64,openmp sorting network,7563200
990,64,sequential sorting network,7463000
990,64,std::sort,3685300
1000,64,own sorting network,14807194400
1000,64,openmp sorting network,7738900
1000,64,sequential sorting network,7624800
1000,64,std::sort,3835300
10,128,own sorting network,408625900
10,128,openmp sorting network,209500
10,128,sequential sorting network,203100
10,128,std::sort,91700
20,128,own sorting network,819256300
20,128,openmp sorting network,409400
20,128,sequential sorting network,420500
20,128,std::sort,183300
30,128,own sorting network,1214448900
30,128,openmp sorting network,605000
30,128,sequential sorting network,599700
30,128,std::sort,278200
40,128,own sorting network,1643255800
40,128,openmp sorting network,805700
40,128,sequential sorting network,835400
40,128,std::sort,362300
50,128,own sorting network,2017418900
50,128,openmp sorting network,1079400
50,128,sequential sorting network,1065400
50,128,std::sort,472500
60,128,own sorting network,2460326500
60,128,openmp sorting network,1249700
60,128,sequential sorting network,1254100
60,128,std::sort,545700
70,128,own sorting network,2864805600
70,128,openmp sorting network,1444800
70,128,sequential sorting network,1459700
70,128,std::sort,648200
80,128,own sorting network,3307116900
80,128,openmp sorting network,1655400
80,128,sequential sorting network,1637300
80,128,std::sort,749500
90,128,own sorting network,4207910800
90,128,openmp sorting network,2181100
90,128,sequential sorting network,2386800
90,128,std::sort,914500
100,128,own sorting network,6866013000
100,128,openmp sorting network,2744200
100,128,sequential sorting network,3342500
100,128,std::sort,1179000
110,128,own sorting network,5509842100
110,128,openmp sorting network,2357800
110,128,sequential sorting network,2275900
110,128,std::sort,1028800
120,128,own sorting network,5185982100
120,128,openmp sorting network,2636300
120,128,sequential sorting network,2611800
120,128,std::sort,1164100
130,128,own sorting network,5419215100
130,128,openmp sorting network,2852600
130,128,sequential sorting network,2790500
130,128,std::sort,1243800
140,128,own sorting network,5799154300
140,128,openmp sorting network,2831300
140,128,sequential sorting network,2842800
140,128,std::sort,1248000
150,128,own sorting network,6197882000
150,128,openmp sorting network,3204500
150,128,sequential sorting network,3079100
150,128,std::sort,1354900
160,128,own sorting network,6508382500
160,128,openmp sorting network,3329000
160,128,sequential sorting network,3250100
160,128,std::sort,1457800
170,128,own sorting network,6802331700
170,128,openmp sorting network,3461000
170,128,sequential sorting network,3408000
170,128,std::sort,1516900
180,128,own sorting network,7331088200
180,128,openmp sorting network,3505200
180,128,sequential sorting network,3511600
180,128,std::sort,1582200
190,128,own sorting network,7537095600
190,128,openmp sorting network,3944400
190,128,sequential sorting network,4028100
190,128,std::sort,1762400
200,128,own sorting network,7994231000
200,128,openmp sorting network,3965600
200,128,sequential sorting network,4149300
200,128,std::sort,1794500
210,128,own sorting network,8869201900
210,128,openmp sorting network,4397200
210,128,sequential sorting network,4419300
210,128,std::sort,1944900
220,128,own sorting network,9124846600
220,128,openmp sorting network,4299000
220,128,sequential sorting network,4320200
220,128,std::sort,1918800
230,128,own sorting network,9540880300
230,128,openmp sorting network,4607500
230,128,sequential sorting network,4724500
230,128,std::sort,2071200
240,128,own sorting network,9960216700
240,128,openmp sorting network,5395700
240,128,sequential sorting network,5434500
240,128,std::sort,2355100
250,128,own sorting network,11428628200
250,128,openmp sorting network,5624200
250,128,sequential sorting network,5494900
250,128,std::sort,2388600
260,128,own sorting network,11116143700
260,128,openmp sorting network,5328200
260,128,sequential sorting network,5649800
260,128,std::sort,2387100
270,128,own sorting network,11634083900
270,128,openmp sorting network,5561700
270,128,sequential sorting network,5648900
270,128,std::sort,2562700
280,128,own sorting network,11802125200
280,128,openmp sorting network,5673300
280,128,sequential sorting network,5599700
280,128,std::sort,2517500
290,128,own sorting network,11860377000
290,128,openmp sorting network,6106500
290,128,sequential sorting network,5874600
290,128,std::sort,2614800
300,128,own sorting network,12185479000
300,128,openmp sorting network,6180000
300,128,sequential sorting network,6285300
300,128,std::sort,2757900
310,128,own sorting network,12734188700
310,128,openmp sorting network,6630200
310,128,sequential sorting network,7426600
310,128,std::sort,2925100
320,128,own sorting network,13376602100
320,128,openmp sorting network,6270200
320,128,sequential sorting network,6321000
320,128,std::sort,2832300
330,128,own sorting network,13341185100
330,128,openmp sorting network,6617800
330,128,sequential sorting network,6629700
330,128,std::sort,2951300
340,128,own sorting network,13827603100
340,128,openmp sorting network,7125300
340,128,sequential sorting network,7078300
340,128,std::sort,3211500
350,128,own sorting network,14706219200
350,128,openmp sorting network,7203500
350,128,sequential sorting network,7260800
350,128,std::sort,3221100
360,128,own sorting network,15576285500
360,128,openmp sorting network,7525900
360,128,sequential sorting network,7736000
360,128,std::sort,3344700
370,128,own sorting network,16560543900
370,128,openmp sorting network,7635000
370,128,sequential sorting network,7641600
370,128,std::sort,3442800
380,128,own sorting network,15987492700
380,128,openmp sorting network,7582300
380,128,sequential sorting network,7675100
380,128,std::sort,3452000
390,128,own sorting network,16119621700
390,128,openmp sorting network,7780800
390,128,sequential sorting network,7916800
390,128,std::sort,3518400
400,128,own sorting network,16006079900
400,128,openmp sorting network,8035900
400,128,sequential sorting network,7992200
400,128,std::sort,3510600
410,128,own sorting network,16259382900
410,128,openmp sorting network,8062800
410,128,sequential sorting network,8018500
410,128,std::sort,3693300
420,128,own sorting network,16976369200
420,128,openmp sorting network,8643400
420,128,sequential sorting network,8627100
420,128,std::sort,3890300
430,128,own sorting network,18115586000
430,128,openmp sorting network,10459000
430,128,sequential sorting network,12081200
430,128,std::sort,5351500
440,128,own sorting network,20584783200
440,128,openmp sorting network,10789900
440,128,sequential sorting network,10004200
440,128,std::sort,4493000
450,128,own sorting network,19404990000
450,128,openmp sorting network,10106800
450,128,sequential sorting network,9760300
450,128,std::sort,4294300
460,128,own sorting network,18842627700
460,128,openmp sorting network,9490700
460,128,sequential sorting network,9507700
460,128,std::sort,4141200
470,128,own sorting network,19035636600
470,128,openmp sorting network,12403800
470,128,sequential sorting network,9760700
470,128,std::sort,4325500
480,128,own sorting network,19374451300
480,128,openmp sorting network,9703500
480,128,sequential sorting network,9713600
480,128,std::sort,4298500
490,128,own sorting network,20440360800
490,128,openmp sorting network,10360000
490,128,sequential sorting network,10439300
490,128,std::sort,4642300
500,128,own sorting network,21696321700
500,128,openmp sorting network,10326800
500,128,sequential sorting network,10375500
500,128,std::sort,4482900
510,128,own sorting network,21502864700
510,128,openmp sorting network,10646500
510,128,sequential sorting network,10771600
510,128,std::sort,4578900
520,128,own sorting network,21542003500
520,128,openmp sorting network,10474500
520,128,sequential sorting network,10459600
520,128,std::sort,4692100
530,128,own sorting network,22121905900
530,128,openmp sorting network,10869200
530,128,sequential sorting network,10564500
530,128,std::sort,4688900
540,128,own sorting network,22239028400
540,128,openmp sorting network,11173300
540,128,sequential sorting network,11169500
540,128,std::sort,4890700
550,128,own sorting network,22790830300
550,128,openmp sorting network,11812000
550,128,sequential sorting network,11471800
550,128,std::sort,5094600
560,128,own sorting network,23037933200
560,128,openmp sorting network,11619700
560,128,sequential sorting network,11317800
560,128,std::sort,5072500
570,128,own sorting network,24224465700
570,128,openmp sorting network,11915300
570,128,sequential sorting network,11602300
570,128,std::sort,5166900
580,128,own sorting network,25059121600
580,128,openmp sorting network,11811600
580,128,sequential sorting network,11840200
580,128,std::sort,5206900
590,128,own sorting network,24918199700
590,128,openmp sorting network,12695300
590,128,sequential sorting network,12600600
590,128,std::sort,5493600
600,128,own sorting network,25338036800
600,128,openmp sorting network,12488300
600,128,sequential sorting network,12370900
600,128,std::sort,5608300
610,128,own sorting network,25587031800
610,128,openmp sorting network,12628100
610,128,sequential sorting network,12425600
610,128,std::sort,5519900
620,128,own sorting network,25259821700
620,128,openmp sorting network,12627200
620,128,sequential sorting network,12286900
620,128,std::sort,5448900
630,128,own sorting network,25283003400
630,128,openmp sorting network,12473700
630,128,sequential sorting network,12729900
630,128,std::sort,5542400
640,128,own sorting network,26165256700
640,128,openmp sorting network,12610500
640,128,sequential sorting network,12536700
640,128,std::sort,5650700
650,128,own sorting network,26789768800
650,128,openmp sorting network,13453900
650,128,sequential sorting network,13664700
650,128,std::sort,6158600
660,128,own sorting network,27211657100
660,128,openmp sorting network,13466900
660,128,sequential sorting network,13227300
660,128,std::sort,5942400
670,128,own sorting network,27772057700
670,128,openmp sorting network,13398700
670,128,sequential sorting network,13207700
670,128,std::sort,5959600
680,128,own sorting network,26996269400
680,128,openmp sorting network,13974700
680,128,sequential sorting network,13690300
680,128,std::sort,6115600
690,128,own sorting network,28490344900
690,128,openmp sorting network,14020300
690,128,sequential sorting network,14422600
690,128,std::sort,6248200
700,128,own sorting network,28293875800
700,128,openmp sorting network,14066600
700,128,sequential sorting network,14022700
700,128,std::sort,6121600
710,128,own sorting network,28345978300
710,128,openmp sorting network,13921500
710,128,sequential sorting network,13961600
710,128,std::sort,6217600
720,128,own sorting network,28607360700
720,128,openmp sorting network,14445700
720,128,sequential sorting network,14574500
720,128,std::sort,6527100
730,128,own sorting network,30970226600
730,128,openmp sorting network,14750100
730,128,sequential sorting network,14791100
730,128,std::sort,6590500
740,128,own sorting network,30527258800
740,128,openmp sorting network,15307200
740,128,sequential sorting network,14969300
740,128,std::sort,6673800
750,128,own sorting network,30539318000
750,128,openmp sorting network,16258300
750,128,sequential sorting network,15918100
750,128,std::sort,7209900
760,128,own sorting network,30783248900
760,128,openmp sorting network,14909700
760,128,sequential sorting network,14993800
760,128,std::sort,6651500
770,128,own sorting network,31852805100
770,128,openmp sorting network,16312100
770,128,sequential sorting network,16091000
770,128,std::sort,7164000
780,128,own sorting network,31764348500
780,128,openmp sorting network,15809600
780,128,sequential sorting network,15364800
780,128,std::sort,6912000
790,128,own sorting network,31550854200
790,128,openmp sorting network,16630900
790,128,sequential sorting network,16041700
790,128,std::sort,7070400
800,128,own sorting network,32609961600
800,128,openmp sorting network,16088900
800,128,sequential sorting network,16162300
800,128,std::sort,7253300
810,128,own sorting network,33378685200
810,128,openmp sorting network,16918100
810,128,sequential sorting network,16312000
810,128,std::sort,7288500
820,128,own sorting network,32981392400
820,128,openmp sorting network,16893400
820,128,sequential sorting network,16199600
820,128,std::sort,7225000
830,128,own sorting network,34704299200
830,128,openmp sorting network,17257900
830,128,sequential sorting network,17197400
830,128,std::sort,7516100
840,128,own sorting network,34131595300
840,128,openmp sorting network,16454800
840,128,sequential sorting network,16479500
840,128,std::sort,7528200
850,128,own sorting network,33837696700
850,128,openmp sorting network,17182700
850,128,sequential sorting network,16956700
850,128,std::sort,7481000
860,128,own sorting network,33049644100
860,128,openmp sorting network,16443300
860,128,sequential sorting network,16264600
860,128,std::sort,7297000
870,128,own sorting network,33114881500
870,128,openmp sorting network,16569900
870,128,sequential sorting network,16629700
870,128,std::sort,7436900
880,128,own sorting network,34981093900
880,128,openmp sorting network,18772000
880,128,sequential sorting network,17704900
880,128,std::sort,7912600
890,128,own sorting network,35385052700
890,128,openmp sorting network,17730000
890,128,sequential sorting network,17474200
890,128,std::sort,7822800
900,128,own sorting network,34684531800
900,128,openmp sorting network,17099400
900,128,sequential sorting network,17377100
900,128,std::sort,7998500
910,128,own sorting network,34444779300
910,128,openmp sorting network,17396000
910,128,sequential sorting network,17433500
910,128,std::sort,7812700
920,128,own sorting network,36008419300
920,128,openmp sorting network,17984100
920,128,sequential sorting network,18019200
920,128,std::sort,8179700
930,128,own sorting network,36415219900
930,128,openmp sorting network,17969900
930,128,sequential sorting network,17743200
930,128,std::sort,7949500
940,128,own sorting network,35931667900
940,128,openmp sorting network,17704600
940,128,sequential sorting network,17548300
940,128,std::sort,7793900
950,128,own sorting network,36251557900
950,128,openmp sorting network,18173800
950,128,sequential sorting network,17792900
950,128,std::sort,8018700
960,128,own sorting network,36607095000
960,128,openmp sorting network,18532900
960,128,sequential sorting network,18748200
960,128,std::sort,8083200
970,128,own sorting network,37841764600
970,128,openmp sorting network,19358600
970,128,sequential sorting network,18970300
970,128,std::sort,8299000
980,128,own sorting network,37790340600
980,128,openmp sorting network,18725700
980,128,sequential sorting network,18535400
980,128,std::sort,8188100
990,128,own sorting network,37103990300
990,128,openmp sorting network,18878500
990,128,sequential sorting network,18726300
990,128,std::sort,8243900
1000,128,own sorting network,38403432300
1000,128,openmp sorting network,19520200
1000,128,sequential sorting network,19573500
1000,128,std::sort,8662000
10,256,own sorting network,1003298000
10,256,openmp sorting network,494000
10,256,sequential sorting network,507800
10,256,std::sort,223500
20,256,own sorting network,2041336700
20,256,openmp sorting network,991900
20,256,sequential sorting network,997000
20,256,std::sort,401100
30,256,own sorting network,3116892900
30,256,openmp sorting network,1584800
30,256,sequential sorting network,1532500
30,256,std::sort,602500
40,256,own sorting network,4058533800
40,256,openmp sorting network,2006000
40,256,sequential sorting network,1997100
40,256,std::sort,824900
50,256,own sorting network,5212746600
50,256,openmp sorting network,2492300
50,256,sequential sorting network,2503100
50,256,std::sort,1009500
60,256,own sorting network,6194568000
60,256,openmp sorting network,3068400
60,256,sequential sorting network,3162200
60,256,std::sort,1210500
70,256,own sorting network,7022559500
70,256,openmp sorting network,3304800
70,256,sequential sorting network,3379400
70,256,std::sort,1337600
80,256,own sorting network,8097779400
80,256,openmp sorting network,3874600
80,256,sequential sorting network,3931200
80,256,std::sort,1561700
90,256,own sorting network,9181571600
90,256,openmp sorting network,4362200
90,256,sequential sorting network,4404400
90,256,std::sort,1749600
100,256,own sorting network,10130738100
100,256,openmp sorting network,4719900
100,256,sequential sorting network,4716900
100,256,std::sort,1918300
110,256,own sorting network,10841202800
110,256,openmp sorting network,5309500
110,256,sequential sorting network,5369100
110,256,std::sort,2185500
120,256,own sorting network,11761770900
120,256,openmp sorting network,5653500
120,256,sequential sorting network,5799800
120,256,std::sort,2334100
130,256,own sorting network,12786340600
130,256,openmp sorting network,6243300
130,256,sequential sorting network,6180500
130,256,std::sort,2500900
140,256,own sorting network,13699081300
140,256,openmp sorting network,6663400
140,256,sequential sorting network,6585100
140,256,std::sort,2679300
150,256,own sorting network,14805461800
150,256,openmp sorting network,7140700
150,256,sequential sorting network,7239800
150,256,std::sort,2866600
160,256,own sorting network,15671056400
160,256,openmp sorting network,8179000
160,256,sequential sorting network,8062700
160,256,std::sort,3221300
170,256,own sorting network,17301517300
170,256,openmp sorting network,8271600
170,256,sequential sorting network,8384900
170,256,std::sort,3327500
180,256,own sorting network,18509779600
180,256,openmp sorting network,9176700
180,256,sequential sorting network,9546100
180,256,std::sort,3727400
190,256,own sorting network,18988509900
190,256,openmp sorting network,9231500
190,256,sequential sorting network,9241600
190,256,std::sort,3729000
200,256,own sorting network,19588083200
200,256,openmp sorting network,9438800
200,256,sequential sorting network,9616200
200,256,std::sort,3727500
210,256,own sorting network,20656422000
210,256,openmp sorting network,9886400
210,256,sequential sorting network,10300600
210,256,std::sort,4070900
220,256,own sorting network,21715445800
220,256,openmp sorting network,10633000
220,256,sequential sorting network,10454200
220,256,std::sort,4277300
230,256,own sorting network,23256373900
230,256,openmp sorting network,11827100
230,256,sequential sorting network,11758900
230,256,std::sort,4821000
240,256,own sorting network,24217737100
240,256,openmp sorting network,11708100
240,256,sequential sorting network,11878300
240,256,std::sort,4694600
250,256,own sorting network,27928973700
250,256,openmp sorting network,12260600
250,256,sequential sorting network,12411500
250,256,std::sort,4913200
260,256,own sorting network,28652320900
260,256,openmp sorting network,13075400
260,256,sequential sorting network,13223800
260,256,std::sort,5264500
270,256,own sorting network,29106635400
270,256,openmp sorting network,15080000
270,256,sequential sorting network,14719600
270,256,std::sort,5849400
280,256,own sorting network,31210380200
280,256,openmp sorting network,14813100
280,256,sequential sorting network,14815000
280,256,std::sort,5812100
290,256,own sorting network,31147553900
290,256,openmp sorting network,14625900
290,256,sequential sorting network,14518700
290,256,std::sort,5829000
300,256,own sorting network,31877482100
300,256,openmp sorting network,15854000
300,256,sequential sorting network,15529800
300,256,std::sort,6245100
310,256,own sorting network,33864163100
310,256,openmp sorting network,15537400
310,256,sequential sorting network,15658300
310,256,std::sort,6300900
320,256,own sorting network,32841805000
320,256,openmp sorting network,15860000
320,256,sequential sorting network,15612500
320,256,std::sort,6252300
330,256,own sorting network,33163667400
330,256,openmp sorting network,15981400
330,256,sequential sorting network,16105300
330,256,std::sort,6460700
340,256,own sorting network,34984828600
340,256,openmp sorting network,17282800
340,256,sequential sorting network,16906600
340,256,std::sort,6716100
350,256,own sorting network,36131815100
350,256,openmp sorting network,17059800
350,256,sequential sorting network,16683100
350,256,std::sort,6673900
360,256,own sorting network,35309490000
360,256,openmp sorting network,17606500
360,256,sequential sorting network,17271500
360,256,std::sort,6876200
370,256,own sorting network,36962349100
370,256,openmp sorting network,18133600
370,256,sequential sorting network,18045400
370,256,std::sort,7224900
380,256,own sorting network,39643784600
380,256,openmp sorting network,19926600
380,256,sequential sorting network,19799100
380,256,std::sort,7780000
390,256,own sorting network,38720743300
390,256,openmp sorting network,19310300
390,256,sequential sorting network,19017400
390,256,std::sort,7623700
400,256,own sorting network,39112076900
400,256,openmp sorting network,19436000
400,256,sequential sorting network,19221900
400,256,std::sort,7627200
410,256,own sorting network,40800607800
410,256,openmp sorting network,19732300
410,256,sequential sorting network,19635400
410,256,std::sort,7865900
420,256,own sorting network,41518740300
420,256,openmp sorting network,19988800
420,256,sequential sorting network,19859900
420,256,std::sort,8022900
430,256,own sorting network,43353638500
430,256,openmp sorting network,20892800
430,256,sequential sorting network,20467900
430,256,std::sort,8218600
440,256,own sorting network,43552970500
440,256,openmp sorting network,20808600
440,256,sequential sorting network,21434100
440,256,std::sort,8302300
450,256,own sorting network,44127092700
450,256,openmp sorting network,21371400
450,256,sequential sorting network,21394800
450,256,std::sort,8466800
460,256,own sorting network,46124052900
460,256,openmp sorting network,23504700
460,256,sequential sorting network,23686000
460,256,std::sort,9275800
470,256,own sorting network,46826194600
470,256,openmp sorting network,22206600
470,256,sequential sorting network,21991400
470,256,std::sort,8754000
480,256,own sorting network,48969940100
480,256,openmp sorting network,22735700
480,256,sequential sorting network,22475600
480,256,std::sort,8951000
490,256,own sorting network,49082682800
490,256,openmp sorting network,23796300
490,256,sequential sorting network,23383100
490,256,std::sort,9418500
500,256,own sorting network,49654750200
500,256,openmp sorting network,24086600
500,256,sequential sorting network,23520800
500,256,std::sort,9355600
510,256,own sorting network,50756499100
510,256,openmp sorting network,28151700
510,256,sequential sorting network,24258400
510,256,std::sort,9914200
520,256,own sorting network,51503279400
520,256,openmp sorting network,24688900
520,256,sequential sorting network,24378000
520,256,std::sort,9597800
530,256,own sorting network,52802582600
530,256,openmp sorting network,26919500
530,256,sequential sorting network,26415100
530,256,std::sort,10383700
540,256,own sorting network,56671178500
540,256,openmp sorting network,25773700
540,256,sequential sorting network,25052600
540,256,std::sort,9947400
550,256,own sorting network,53976490400
550,256,openmp sorting network,25652100
550,256,sequential sorting network,25309600
550,256,std::sort,10121900
560,256,own sorting network,55866956000
560,256,openmp sorting network,27470400
560,256,sequential sorting network,27229300
560,256,std::sort,10841400
570,256,own sorting network,57001169800
570,256,openmp sorting network,27402000
570,256,sequential sorting network,27178200
570,256,std::sort,10944000
580,256,own sorting network,57022996600
580,256,openmp sorting network,27348100
580,256,sequential sorting network,27309100
580,256,std::sort,10613200
590,256,own sorting network,59999319200
590,256,openmp sorting network,28049700
590,256,sequential sorting network,27784300
590,256,std::sort,10986900
600,256,own sorting network,59772509300
600,256,openmp sorting network,28229600
600,256,sequential sorting network,27697800
600,256,std::sort,10993900
610,256,own sorting network,60286552900
610,256,openmp sorting network,29082700
610,256,sequential sorting network,28508000
610,256,std::sort,11318000
620,256,own sorting network,61908087400
620,256,openmp sorting network,30026500
620,256,sequential sorting network,29876300
620,256,std::sort,11659900
630,256,own sorting network,62116787400
630,256,openmp sorting network,29787200
630,256,sequential sorting network,29689000
630,256,std::sort,11813100
640,256,own sorting network,63419984900
640,256,openmp sorting network,30514400
640,256,sequential sorting network,30523300
640,256,std::sort,11814800
650,256,own sorting network,64198522000
650,256,openmp sorting network,30719300
650,256,sequential sorting network,30825700
650,256,std::sort,12206800
660,256,own sorting network,65349716500
660,256,openmp sorting network,31374800
660,256,sequential sorting network,30990200
660,256,std::sort,12166400
670,256,own sorting network,67597988100
670,256,openmp sorting network,31889100
670,256,sequential sorting network,31210600
670,256,std::sort,12562400
680,256,own sorting network,67035989500
680,256,openmp sorting network,31771600
680,256,sequential sorting network,31587300
680,256,std::sort,12650300
690,256,own sorting network,67402686100
690,256,openmp sorting network,33138600
690,256,sequential sorting network,32601600
690,256,std::sort,12924300
700,256,own sorting network,70125126700
700,256,openmp sorting network,33208800
700,256,sequential sorting network,32608300
700,256,std::sort,13208100
710,256,own sorting network,70021120800
710,256,openmp sorting network,36051600
710,256,sequential sorting network,35016100
710,256,std::sort,13917100
720,256,own sorting network,71674623900
720,256,openmp sorting network,34107100
720,256,sequential sorting network,33499400
720,256,std::sort,13242100
730,256,own sorting network,72567104400
730,256,openmp sorting network,36054900
730,256,sequential sorting network,34529700
730,256,std::sort,13726400
740,256,own sorting network,73257088100
740,256,openmp sorting network,35240400
740,256,sequential sorting network,34602300
740,256,std::sort,13735500
750,256,own sorting network,74636603800
750,256,openmp sorting network,35361000
750,256,sequential sorting network,35100300
750,256,std::sort,13785800
760,256,own sorting network,76419046000
760,256,openmp sorting network,36068400
760,256,sequential sorting network,35316000
760,256,std::sort,13934300
770,256,own sorting network,76215947100
770,256,openmp sorting network,37300800
770,256,sequential sorting network,36606400
770,256,std::sort,14512800
780,256,own sorting network,77431676000
780,256,openmp sorting network,36720800
780,256,sequential sorting network,35706700
780,256,std::sort,14279700
790,256,own sorting network,77825545400
790,256,openmp sorting network,38857800
790,256,sequential sorting network,37976000
790,256,std::sort,14930400
800,256,own sorting network,78914933300
800,256,openmp sorting network,36837100
800,256,sequential sorting network,39025700
800,256,std::sort,15949700
810,256,own sorting network,80523693800
810,256,openmp sorting network,38289900
810,256,sequential sorting network,37394100
810,256,std::sort,14810600
820,256,own sorting network,80485315900
820,256,openmp sorting network,38849900
820,256,sequential sorting network,37837400
820,256,std::sort,15162600
830,256,own sorting network,81818974000
830,256,openmp sorting network,38802700
830,256,sequential sorting network,38258000
830,256,std::sort,15299600
840,256,own sorting network,83953677100
840,256,openmp sorting network,41371400
840,256,sequential sorting network,39381900
840,256,std::sort,15599800
850,256,own sorting network,83616024600
850,256,openmp sorting network,40384800
850,256,sequential sorting network,39703600
850,256,std::sort,15530100
860,256,own sorting network,85082238500
860,256,openmp sorting network,40355300
860,256,sequential sorting network,39412700
860,256,std::sort,15521500
870,256,own sorting network,85215329400
870,256,openmp sorting network,41109100
870,256,sequential sorting network,39968400
870,256,std::sort,16011400
880,256,own sorting network,87771133900
880,256,openmp sorting network,41659800
880,256,sequential sorting network,40605600
880,256,std::sort,16483800
890,256,own sorting network,87171186400
890,256,openmp sorting network,41618800
890,256,sequential sorting network,42068200
890,256,std::sort,16709400
900,256,own sorting network,90369520700
900,256,openmp sorting network,42718700
900,256,sequential sorting network,42060700
900,256,std::sort,16476500
910,256,own sorting network,89339344300
910,256,openmp sorting network,42003800
910,256,sequential sorting network,43226800
910,256,std::sort,17920400
920,256,own sorting network,90830121100
920,256,openmp sorting network,43409300
920,256,sequential sorting network,42324100
920,256,std::sort,16743200
930,256,own sorting network,92095296500
930,256,openmp sorting network,45169400
930,256,sequential sorting network,44721200
930,256,std::sort,17866800
940,256,own sorting network,93491070300
940,256,openmp sorting network,44711400
940,256,sequential sorting network,43649700
940,256,std::sort,17508500
950,256,own sorting network,93320266500
950,256,openmp sorting network,45178500
950,256,sequential sorting network,44300800
950,256,std::sort,17084300
960,256,own sorting network,95278122900
960,256,openmp sorting network,45561800
960,256,sequential sorting network,44542300
960,256,std::sort,17523800
970,256,own sorting network,94854059100
970,256,openmp sorting network,45921000
970,256,sequential sorting network,44332800
970,256,std::sort,17851200
980,256,own sorting network,97196364700
980,256,openmp sorting network,45973900
980,256,sequential sorting network,45428000
980,256,std::sort,17981800
990,256,own sorting network,98240707200
990,256,openmp sorting network,49902700
990,256,sequential sorting network,48012700
990,256,std::sort,19003900
1000,256,own sorting network,98880573400
1000,256,openmp sorting network,47150100
1000,256,sequential sorting network,46483900
1000,256,std::sort,18099000
