Array count,Array size,Sorter,Time
70,48,openmp sorting network,1557600
70,48,sequential sorting network,1576200
70,48,std::sort,801300
80,48,own sorting network,4264287500
80,48,openmp sorting network,2011200
80,48,sequential sorting network,2039800
80,48,std::sort,1036400
90,48,own sorting network,5310384000
90,48,openmp sorting network,2513300
90,48,sequential sorting network,2538900
90,48,std::sort,1288100
100,48,own sorting network,6499251000
100,48,openmp sorting network,3062400
100,48,sequential sorting network,3103800
100,48,std::sort,1567100
10,56,own sorting network,137940300
10,56,openmp sorting network,74500
10,56,sequential sorting network,86300
10,56,std::sort,36100
20,56,own sorting network,444941200
20,56,openmp sorting network,219200
20,56,sequential sorting network,313700
20,56,std::sort,110400
30,56,own sorting network,862079000
30,56,openmp sorting network,441400
30,56,sequential sorting network,520400
30,56,std::sort,214300
40,56,own sorting network,1422673200
40,56,openmp sorting network,711100
40,56,sequential sorting network,789200
40,56,std::sort,349900
50,56,own sorting network,2099979300
50,56,openmp sorting network,1045900
50,56,sequential sorting network,1126400
50,56,std::sort,519200
60,56,own sorting network,2940293400
60,56,openmp sorting network,1446300
60,56,sequential sorting network,1534100
60,56,std::sort,728000
70,56,own sorting network,3936607600
70,56,openmp sorting network,1911800
70,56,sequential sorting network,2008500
70,56,std::sort,963800
80,56,own sorting network,5013246400
80,56,openmp sorting network,2486900
80,56,sequential sorting network,2563300
80,56,std::sort,1239800
90,56,own sorting network,6287783600
90,56,openmp sorting network,3093300
90,56,sequential sorting network,3164700
90,56,std::sort,1540900
100,56,own sorting network,7661300200
100,56,openmp sorting network,3777100
100,56,sequential sorting network,3840600
100,56,std::sort,1875000
10,64,own sorting network,153642200
10,64,openmp sorting network,82800
10,64,sequential sorting network,111100
10,64,std::sort,41500
20,64,own sorting network,458867300
20,64,openmp sorting network,244300
20,64,sequential sorting network,271300
20,64,std::sort,122500
30,64,own sorting network,921419400
30,64,openmp sorting network,490600
30,64,sequential sorting network,515900
30,64,std::sort,245500
40,64,own sorting network,1551348600
40,64,openmp sorting network,808600
40,64,sequential sorting network,840700
40,64,std::sort,404600
50,64,own sorting network,2319768400
50,64,openmp sorting network,1210200
50,64,sequential sorting network,1241600
50,64,std::sort,602300
60,64,own sorting network,3253547300
60,64,openmp sorting network,1691800
60,64,sequential sorting network,1712300
60,64,std::sort,860600
70,64,own sorting network,4370902800
70,64,openmp sorting network,2283200
70,64,sequential sorting network,2347600
70,64,std::sort,1154000
80,64,own sorting network,5731185300
80,64,openmp sorting network,2939200
80,64,sequential sorting network,2988600
80,64,std::sort,1480400
90,64,own sorting network,7173640000
90,64,openmp sorting network,3678400
90,64,sequential sorting network,3724900
90,64,std::sort,1845400
100,64,own sorting network,8758462700
100,64,openmp sorting network,4506300
100,64,sequential sorting network,4516200
100,64,std::sort,2238900
10,72,own sorting network,234526600
10,72,openmp sorting network,113500
10,72,sequential sorting network,110700
10,72,std::sort,49700
20,72,own sorting network,719265200
20,72,openmp sorting network,328300
20,72,sequential sorting network,323600
20,72,std::sort,143700
30,72,own sorting network,1428992300
30,72,openmp sorting network,652300
30,72,sequential sorting network,638300
30,72,std::sort,280200
40,72,own sorting network,2375069600
40,72,openmp sorting network,1082500
40,72,sequential sorting network,1079100
40,72,std::sort,470000
50,72,own sorting network,3551388400
50,72,openmp sorting network,1602500
50,72,sequential sorting network,1604600
50,72,std::sort,700900
60,72,own sorting network,5015701000
60,72,openmp sorting network,2257100
60,72,sequential sorting network,2429600
60,72,std::sort,993100
70,72,own sorting network,6675456300
70,72,openmp sorting network,2995500
70,72,sequential sorting network,3162500
70,72,std::sort,1313300
80,72,own sorting network,8586231800
80,72,openmp sorting network,3845100
80,72,sequential sorting network,4004500
80,72,std::sort,1688400
90,72,own sorting network,10789913500
90,72,openmp sorting network,4941000
90,72,sequential sorting network,5100600
90,72,std::sort,2172500
100,72,own sorting network,13215854300
100,72,openmp sorting network,6041700
100,72,sequential sorting network,6175900
100,72,std::sort,2677500
10,80,own sorting network,254201300
10,80,openmp sorting network,135400
10,80,sequential sorting network,123200
10,80,std::sort,53300
20,80,own sorting network,782485200
20,80,openmp sorting network,374700
20,80,sequential sorting network,360600
20,80,std::sort,158600
30,80,own sorting network,1565369700
30,80,openmp sorting network,734700
30,80,sequential sorting network,749500
30,80,std::sort,317000
40,80,own sorting network,2621945300
40,80,openmp sorting network,1203000
40,80,sequential sorting network,1225400
40,80,std::sort,523500
50,80,own sorting network,3951264000
50,80,openmp sorting network,1795900
50,80,sequential sorting network,1816600
50,80,std::sort,781100
60,80,own sorting network,5544112400
60,80,openmp sorting network,2497500
60,80,sequential sorting network,2536500
60,80,std::sort,1100100
70,80,own sorting network,7424987400
70,80,openmp sorting network,3321100
70,80,sequential sorting network,3372400
70,80,std::sort,1472100
80,80,own sorting network,9492636700
80,80,openmp sorting network,4218100
80,80,sequential sorting network,4283300
80,80,std::sort,1873100
90,80,own sorting network,11802304600
90,80,openmp sorting network,5309000
90,80,sequential sorting network,5359200
90,80,std::sort,2351100
100,80,own sorting network,14437936100
100,80,openmp sorting network,6510500
100,80,sequential sorting network,6555000
100,80,std::sort,2883400
10,88,own sorting network,284833100
10,88,openmp sorting network,136200
10,88,sequential sorting network,156000
10,88,std::sort,59500
20,88,own sorting network,873392900
20,88,openmp sorting network,406100
20,88,sequential sorting network,424300
20,88,std::sort,188200
30,88,own sorting network,1763108400
30,88,openmp sorting network,808300
30,88,sequential sorting network,838300
30,88,std::sort,368800
40,88,own sorting network,2946990600
40,88,openmp sorting network,1342700
40,88,sequential sorting network,1382200
40,88,std::sort,606900
50,88,own sorting network,4409642100
50,88,openmp sorting network,2038700
50,88,sequential sorting network,2074900
50,88,std::sort,911500
60,88,own sorting network,6181224200
60,88,openmp sorting network,2837700
60,88,sequential sorting network,2908500
60,88,std::sort,1267800
70,88,own sorting network,8207052600
70,88,openmp sorting network,3771800
70,88,sequential sorting network,3845000
70,88,std::sort,1710800
80,88,own sorting network,10493034300
80,88,openmp sorting network,4829400
80,88,sequential sorting network,4888600
80,88,std::sort,2173800
90,88,own sorting network,13040588600
90,88,openmp sorting network,6035500
90,88,sequential sorting network,6098300
90,88,std::sort,2713800
100,88,own sorting network,15894714300
100,88,openmp sorting network,7361500
100,88,sequential sorting network,7443400
100,88,std::sort,3367500
10,96,own sorting network,308433000
10,96,openmp sorting network,219300
10,96,sequential sorting network,153000
10,96,std::sort,69200
20,96,own sorting network,969841200
20,96,openmp sorting network,526600
20,96,sequential sorting network,454800
20,96,std::sort,204800
30,96,own sorting network,1940798300
30,96,openmp sorting network,978500
30,96,sequential sorting network,894200
30,96,std::sort,410900
40,96,own sorting network,3277175300
40,96,openmp sorting network,1594400
40,96,sequential sorting network,1507900
40,96,std::sort,683200
50,96,own sorting network,4932660600
50,96,openmp sorting network,2335800
50,96,sequential sorting network,2247700
50,96,std::sort,1013600
60,96,own sorting network,6809536700
60,96,openmp sorting network,3202600
60,96,sequential sorting network,3109300
60,96,std::sort,1403700
70,96,own sorting network,9010276500
70,96,openmp sorting network,4305700
70,96,sequential sorting network,4140200
70,96,std::sort,1863200
80,96,own sorting network,11488340000
80,96,openmp sorting network,5480000
80,96,sequential sorting network,5286900
80,96,std::sort,2382800
90,96,own sorting network,14317230600
90,96,openmp sorting network,6787800
90,96,sequential sorting network,6601700
90,96,std::sort,2973900
100,96,own sorting network,17424860500
100,96,openmp sorting network,8213000
100,96,sequential sorting network,8041100
100,96,std::sort,3615700
10,104,own sorting network,340234000
10,104,openmp sorting network,171400
10,104,sequential sorting network,161100
10,104,std::sort,72800
20,104,own sorting network,1016459500
20,104,openmp sorting network,514600
20,104,sequential sorting network,478300
20,104,std::sort,215600
30,104,own sorting network,2040542900
30,104,openmp sorting network,1013000
30,104,sequential sorting network,965900
30,104,std::sort,440100
40,104,own sorting network,3399717500
40,104,openmp sorting network,1655900
40,104,sequential sorting network,1603200
40,104,std::sort,722300
50,104,own sorting network,5094681100
50,104,openmp sorting network,2460300
50,104,sequential sorting network,2408400
50,104,std::sort,1092800
60,104,own sorting network,7155619400
60,104,openmp sorting network,3444300
60,104,sequential sorting network,3425000
60,104,std::sort,1536600
70,104,own sorting network,9493391400
70,104,openmp sorting network,4552800
70,104,sequential sorting network,4528500
70,104,std::sort,2037500
80,104,own sorting network,12228763500
80,104,openmp sorting network,5815100
80,104,sequential sorting network,5796300
80,104,std::sort,2613200
90,104,own sorting network,15276682700
90,104,openmp sorting network,7315600
90,104,sequential sorting network,7265900
90,104,std::sort,3299900
100,104,own sorting network,18720133700
100,104,openmp sorting network,8927300
100,104,sequential sorting network,8889300
100,104,std::sort,4034700
10,112,own sorting network,360574600
10,112,openmp sorting network,177100
10,112,sequential sorting network,183000
10,112,std::sort,78600
20,112,own sorting network,1077209900
20,112,openmp sorting network,522300
20,112,sequential sorting network,534400
20,112,std::sort,235600
30,112,own sorting network,2193867800
30,112,openmp sorting network,1059600
30,112,sequential sorting network,1069300
30,112,std::sort,472400
40,112,own sorting network,3672881900
40,112,openmp sorting network,1777200
40,112,sequential sorting network,1761300
40,112,std::sort,779800
50,112,own sorting network,5542987400
50,112,openmp sorting network,2664400
50,112,sequential sorting network,2615800
50,112,std::sort,1168600
60,112,own sorting network,7730602500
60,112,openmp sorting network,3692600
60,112,sequential sorting network,3647700
60,112,std::sort,1635800
70,112,own sorting network,10274993000
70,112,openmp sorting network,4918700
70,112,sequential sorting network,4918700
70,112,std::sort,2186700
80,112,own sorting network,13218672100
80,112,openmp sorting network,6442300
80,112,sequential sorting network,6393100
80,112,std::sort,2842400
90,112,own sorting network,16511148800
90,112,openmp sorting network,8000000
90,112,sequential sorting network,7932000
90,112,std::sort,3562500
100,112,own sorting network,20117348400
100,112,openmp sorting network,9727200
100,112,sequential sorting network,9676200
100,112,std::sort,4339400
10,120,own sorting network,375098800
10,120,openmp sorting network,195600
10,120,sequential sorting network,191800
10,120,std::sort,87400
20,120,own sorting network,1173151600
20,120,openmp sorting network,586900
20,120,sequential sorting network,562200
20,120,std::sort,264000
30,120,own sorting network,2345719100
30,120,openmp sorting network,1153800
30,120,sequential sorting network,1125800
30,120,std::sort,514300
40,120,own sorting network,3931450500
40,120,openmp sorting network,1903200
40,120,sequential sorting network,1871300
40,120,std::sort,849500
50,120,own sorting network,5926302100
50,120,openmp sorting network,2863600
50,120,sequential sorting network,2827900
50,120,std::sort,1277400
60,120,own sorting network,8274843800
60,120,openmp sorting network,3983900
60,120,sequential sorting network,3966600
60,120,std::sort,1775600
70,120,own sorting network,10983321000
70,120,openmp sorting network,5326800
70,120,sequential sorting network,5307700
70,120,std::sort,2388400
80,120,own sorting network,14084442300
80,120,openmp sorting network,6916200
80,120,sequential sorting network,6886700
80,120,std::sort,3102200
90,120,own sorting network,17658874500
90,120,openmp sorting network,8613000
90,120,sequential sorting network,8597500
90,120,std::sort,3858100
100,120,own sorting network,21589927500
100,120,openmp sorting network,10473000
100,120,sequential sorting network,10444700
100,120,std::sort,4722600
10,128,own sorting network,424888600
10,128,openmp sorting network,206700
10,128,sequential sorting network,232800
10,128,std::sort,91100
20,128,own sorting network,1240608700
20,128,openmp sorting network,620100
20,128,sequential sorting network,634600
20,128,std::sort,273700
30,128,own sorting network,2504610900
30,128,openmp sorting network,1224500
30,128,sequential sorting network,1279200
30,128,std::sort,544200
40,128,own sorting network,4190210000
40,128,openmp sorting network,2072200
40,128,sequential sorting network,2109300
40,128,std::sort,920900
50,128,own sorting network,6334493100
50,128,openmp sorting network,3111400
50,128,sequential sorting network,3169200
50,128,std::sort,1397800
60,128,own sorting network,8844710800
60,128,openmp sorting network,4359900
60,128,sequential sorting network,4411500
60,128,std::sort,1963800
70,128,own sorting network,11829660700
70,128,openmp sorting network,5798100
70,128,sequential sorting network,5832000
70,128,std::sort,2624500
80,128,own sorting network,15172436800
80,128,openmp sorting network,7451000
80,128,sequential sorting network,7482800
80,128,std::sort,3371600
90,128,own sorting network,18978301100
90,128,openmp sorting network,9336300
90,128,sequential sorting network,9386700
90,128,std::sort,4224400
100,128,own sorting network,23241209800
100,128,openmp sorting network,11372900
100,128,sequential sorting network,11421000
100,128,std::sort,5128300
10,136,own sorting network,579760900
10,136,openmp sorting network,250500
10,136,sequential sorting network,257700
10,136,std::sort,98700
20,136,own sorting network,1722692100
20,136,openmp sorting network,752000
20,136,sequential sorting network,784800
20,136,std::sort,293000
30,136,own sorting network,3448919300
30,136,openmp sorting network,1527800
30,136,sequential sorting network,1548600
30,136,std::sort,589900
40,136,own sorting network,5710703300
40,136,openmp sorting network,2543200
40,136,sequential sorting network,2570900
40,136,std::sort,985600
50,136,own sorting network,8511008000
50,136,openmp sorting network,3804000
50,136,sequential sorting network,3803000
50,136,std::sort,1467700
60,136,own sorting network,11882642300
60,136,openmp sorting network,5297100
60,136,sequential sorting network,5272200
60,136,std::sort,2072600
70,136,own sorting network,15842054800
70,136,openmp sorting network,7017200
70,136,sequential sorting network,6997600
70,136,std::sort,2752800
80,136,own sorting network,20504029900
80,136,openmp sorting network,9000500
80,136,sequential sorting network,9018000
80,136,std::sort,3530100
90,136,own sorting network,25676572400
90,136,openmp sorting network,11232500
90,136,sequential sorting network,11232700
90,136,std::sort,4408700
100,136,own sorting network,31351208400
100,136,openmp sorting network,13671000
100,136,sequential sorting network,13702700
100,136,std::sort,5383800
10,144,own sorting network,614046000
10,144,openmp sorting network,279500
10,144,sequential sorting network,264000
10,144,std::sort,106200
20,144,own sorting network,1812641200
20,144,openmp sorting network,818100
20,144,sequential sorting network,814900
20,144,std::sort,312000
30,144,own sorting network,3621506600
30,144,openmp sorting network,1628300
30,144,sequential sorting network,1620800
30,144,std::sort,642200
40,144,own sorting network,6034371600
40,144,openmp sorting network,2702800
40,144,sequential sorting network,2885000
40,144,std::sort,1067000
50,144,own sorting network,9044946300
50,144,openmp sorting network,4019000
50,144,sequential sorting network,4199400
50,144,std::sort,1579500
60,144,own sorting network,12655041300
60,144,openmp sorting network,5730900
60,144,sequential sorting network,5823200
60,144,std::sort,2226300
70,144,own sorting network,16933094100
70,144,openmp sorting network,7565800
70,144,sequential sorting network,7664300
70,144,std::sort,2948100
80,144,own sorting network,21693236400
80,144,openmp sorting network,9691100
80,144,sequential sorting network,9796200
80,144,std::sort,3950800
90,144,own sorting network,27078960600
90,144,openmp sorting network,12140400
90,144,sequential sorting network,12182600
90,144,std::sort,4887400
100,144,own sorting network,32979795000
100,144,openmp sorting network,14828100
100,144,sequential sorting network,14810100
100,144,std::sort,5926000
10,152,own sorting network,608292000
10,152,openmp sorting network,286000
10,152,sequential sorting network,278100
10,152,std::sort,110900
20,152,own sorting network,1873205100
20,152,openmp sorting network,843500
20,152,sequential sorting network,830000
20,152,std::sort,339100
30,152,own sorting network,3756454300
30,152,openmp sorting network,1720000
30,152,sequential sorting network,1688400
30,152,std::sort,688200
40,152,own sorting network,6314024300
40,152,openmp sorting network,2869400
40,152,sequential sorting network,2836300
40,152,std::sort,1147600
50,152,own sorting network,9496235700
50,152,openmp sorting network,4279800
50,152,sequential sorting network,4213600
50,152,std::sort,1702700
60,152,own sorting network,13257442600
60,152,openmp sorting network,5967100
60,152,sequential sorting network,5889500
60,152,std::sort,2369800
70,152,own sorting network,17788378900
70,152,openmp sorting network,7997100
70,152,sequential sorting network,7930100
70,152,std::sort,3166100
80,152,own sorting network,22950515300
80,152,openmp sorting network,10323800
80,152,sequential sorting network,10230100
80,152,std::sort,4083500
90,152,own sorting network,28722238100
90,152,openmp sorting network,12911300
90,152,sequential sorting network,12972300
90,152,std::sort,5109500
100,152,own sorting network,35020674600
100,152,openmp sorting network,15719900
100,152,sequential sorting network,15769100
100,152,std::sort,6213400
10,160,own sorting network,671927400
10,160,openmp sorting network,316200
10,160,sequential sorting network,301800
10,160,std::sort,122400
20,160,own sorting network,2020262100
20,160,openmp sorting network,1142700
20,160,sequential sorting network,923200
20,160,std::sort,368300
30,160,own sorting network,4046499100
30,160,openmp sorting network,2115700
30,160,sequential sorting network,1830300
30,160,std::sort,736500
40,160,own sorting network,6707627100
40,160,openmp sorting network,3298300
40,160,sequential sorting network,2997800
40,160,std::sort,1205600
50,160,own sorting network,10047064800
50,160,openmp sorting network,4803100
50,160,sequential sorting network,4515900
50,160,std::sort,1812600
60,160,own sorting network,14048414900
60,160,openmp sorting network,6628700
60,160,sequential sorting network,6310000
60,160,std::sort,2537300
70,160,own sorting network,18746068800
70,160,openmp sorting network,8680700
70,160,sequential sorting network,8390300
70,160,std::sort,3363700
80,160,own sorting network,24077636400
80,160,openmp sorting network,11098000
80,160,sequential sorting network,10720800
80,160,std::sort,4326700
90,160,own sorting network,30006288900
90,160,openmp sorting network,13768800
90,160,sequential sorting network,13351100
90,160,std::sort,5390800
100,160,own sorting network,36736384400
100,160,openmp sorting network,16788800
100,160,sequential sorting network,16406300
100,160,std::sort,6586900
10,168,own sorting network,700585600
10,168,openmp sorting network,315300
10,168,sequential sorting network,321600
10,168,std::sort,126700
20,168,own sorting network,2124628000
20,168,openmp sorting network,974100
20,168,sequential sorting network,977600
20,168,std::sort,382900
30,168,own sorting network,4270178500
30,168,openmp sorting network,1992400
30,168,sequential sorting network,2007100
30,168,std::sort,792600
40,168,own sorting network,7098781700
40,168,openmp sorting network,3263900
40,168,sequential sorting network,3271100
40,168,std::sort,1289500
50,168,own sorting network,10655038100
50,168,openmp sorting network,4829400
50,168,sequential sorting network,4825400
50,168,std::sort,1903200
60,168,own sorting network,14886775800
60,168,openmp sorting network,6728400
60,168,sequential sorting network,6689100
60,168,std::sort,2655600
70,168,own sorting network,19808603700
70,168,openmp sorting network,8911500
70,168,sequential sorting network,9088200
70,168,std::sort,3534700
80,168,own sorting network,25475491900
80,168,openmp sorting network,11556200
80,168,sequential sorting network,11705400
80,168,std::sort,4552500
90,168,own sorting network,31866899000
90,168,openmp sorting network,14502300
90,168,sequential sorting network,14646800
90,168,std::sort,5696000
100,168,own sorting network,38996586000
100,168,openmp sorting network,17819700
100,168,sequential sorting network,17857900
100,168,std::sort,6973400
10,176,own sorting network,758652900
10,176,openmp sorting network,341300
10,176,sequential sorting network,347200
10,176,std::sort,135300
20,176,own sorting network,2231224400
20,176,openmp sorting network,1037100
20,176,sequential sorting network,1019600
20,176,std::sort,435100
30,176,own sorting network,4448336700
30,176,openmp sorting network,2074900
30,176,sequential sorting network,2025300
30,176,std::sort,838600
40,176,own sorting network,7454891400
40,176,openmp sorting network,3407400
40,176,sequential sorting network,3370300
40,176,std::sort,1366200
50,176,own sorting network,11182319700
50,176,openmp sorting network,5139700
50,176,sequential sorting network,5104800
50,176,std::sort,2059400
60,176,own sorting network,15768971300
60,176,openmp sorting network,7175600
60,176,sequential sorting network,7075100
60,176,std::sort,2847100
70,176,own sorting network,20933511300
70,176,openmp sorting network,9463600
70,176,sequential sorting network,9402900
70,176,std::sort,3764500
80,176,own sorting network,26852511600
80,176,openmp sorting network,12231600
80,176,sequential sorting network,12154000
80,176,std::sort,4899600
90,176,own sorting network,33505631900
90,176,openmp sorting network,15201000
90,176,sequential sorting network,15082100
90,176,std::sort,6086500
100,176,own sorting network,40918106900
100,176,openmp sorting network,18596200
100,176,sequential sorting network,18455300
100,176,std::sort,7437600
10,184,own sorting network,776112300
10,184,openmp sorting network,360700
10,184,sequential sorting network,366500
10,184,std::sort,138700
20,184,own sorting network,2327814800
20,184,openmp sorting network,1057000
20,184,sequential sorting network,1078300
20,184,std::sort,414200
30,184,own sorting network,4579359200
30,184,openmp sorting network,2126100
30,184,sequential sorting network,2107700
30,184,std::sort,827800
40,184,own sorting network,7573243400
40,184,openmp sorting network,3566500
40,184,sequential sorting network,3489100
40,184,std::sort,1376700
50,184,own sorting network,11362056700
50,184,openmp sorting network,5298400
50,184,sequential sorting network,5213600
50,184,std::sort,2082100
60,184,own sorting network,15847925100
60,184,openmp sorting network,7365800
60,184,sequential sorting network,7284900
60,184,std::sort,2985300
70,184,own sorting network,21047477000
70,184,openmp sorting network,9726500
70,184,sequential sorting network,9599100
70,184,std::sort,3939100
80,184,own sorting network,26990764300
80,184,openmp sorting network,12397600
80,184,sequential sorting network,12274100
80,184,std::sort,5014300
90,184,own sorting network,33667109000
90,184,openmp sorting network,15477800
90,184,sequential sorting network,15373700
90,184,std::sort,6265800
100,184,own sorting network,41173519000
100,184,openmp sorting network,18906900
100,184,sequential sorting network,18813800
100,184,std::sort,7661800
10,192,own sorting network,780305100
10,192,openmp sorting network,372600
10,192,sequential sorting network,359700
10,192,std::sort,144900
20,192,own sorting network,2346542400
20,192,openmp sorting network,1102300
20,192,sequential sorting network,1068600
20,192,std::sort,435500
30,192,own sorting network,4751255000
30,192,openmp sorting network,2191400
30,192,sequential sorting network,2187800
30,192,std::sort,868500
40,192,own sorting network,7976880600
40,192,openmp sorting network,3673800
40,192,sequential sorting network,3690900
40,192,std::sort,1461700
50,192,own sorting network,11954322500
50,192,openmp sorting network,5574900
50,192,sequential sorting network,5503900
50,192,std::sort,2187900
60,192,own sorting network,16708477300
60,192,openmp sorting network,7753100
60,192,sequential sorting network,7645000
60,192,std::sort,3040900
70,192,own sorting network,22222275000
70,192,openmp sorting network,10288200
70,192,sequential sorting network,10158300
70,192,std::sort,4053300
80,192,own sorting network,28491381900
80,192,openmp sorting network,13164000
80,192,sequential sorting network,12966500
80,192,std::sort,5180800
90,192,own sorting network,35282342100
90,192,openmp sorting network,16304800
90,192,sequential sorting network,16152700
90,192,std::sort,6500800
100,192,own sorting network,42991968300
100,192,openmp sorting network,19823900
100,192,sequential sorting network,19626500
100,192,std::sort,7930200
10,200,own sorting network,789588300
10,200,openmp sorting network,386900
10,200,sequential sorting network,368800
10,200,std::sort,149900
20,200,own sorting network,2381736100
20,200,openmp sorting network,1160200
20,200,sequential sorting network,1114100
20,200,std::sort,446900
30,200,own sorting network,4761086800
30,200,openmp sorting network,2269900
30,200,sequential sorting network,2218700
30,200,std::sort,896900
40,200,own sorting network,7930661900
40,200,openmp sorting network,3799900
40,200,sequential sorting network,3752600
40,200,std::sort,1499200
50,200,own sorting network,11825218000
50,200,openmp sorting network,5974500
50,200,sequential sorting network,5601400
50,200,std::sort,2245100
60,200,own sorting network,16518673400
60,200,openmp sorting network,8182000
60,200,sequential sorting network,7809700
60,200,std::sort,3139900
70,200,own sorting network,22054424400
70,200,openmp sorting network,10756500
70,200,sequential sorting network,10378100
70,200,std::sort,4195900
80,200,own sorting network,28281097800
80,200,openmp sorting network,13733400
80,200,sequential sorting network,13325500
80,200,std::sort,5390300
90,200,own sorting network,35285519100
90,200,openmp sorting network,17094500
90,200,sequential sorting network,16628400
90,200,std::sort,6726700
100,200,own sorting network,43146795400
100,200,openmp sorting network,20776600
100,200,sequential sorting network,20303100
100,200,std::sort,8214700
10,208,own sorting network,813273200
10,208,openmp sorting network,422100
10,208,sequential sorting network,392900
10,208,std::sort,156700
20,208,own sorting network,2443176000
20,208,openmp sorting network,1189900
20,208,sequential sorting network,1154600
20,208,std::sort,481300
30,208,own sorting network,4910504000
30,208,openmp sorting network,2349800
30,208,sequential sorting network,2303400
30,208,std::sort,952300
40,208,own sorting network,8165174400
40,208,openmp sorting network,3879900
40,208,sequential sorting network,3893300
40,208,std::sort,1579900
50,208,own sorting network,12219326500
50,208,openmp sorting network,5807700
50,208,sequential sorting network,5809000
50,208,std::sort,2361800
60,208,own sorting network,17110983000
60,208,openmp sorting network,8125200
60,208,sequential sorting network,8122700
60,208,std::sort,3331300
70,208,own sorting network,22804402700
70,208,openmp sorting network,10775300
70,208,sequential sorting network,10737200
70,208,std::sort,4392400
80,208,own sorting network,29293967500
80,208,openmp sorting network,13848400
80,208,sequential sorting network,13893400
80,208,std::sort,5633000
90,208,own sorting network,36584460900
90,208,openmp sorting network,17421900
90,208,sequential sorting network,17347300
90,208,std::sort,7049800
100,208,own sorting network,44835230600
100,208,openmp sorting network,21267500
100,208,sequential sorting network,21206500
100,208,std::sort,8614800
10,216,own sorting network,846717800
10,216,openmp sorting network,412500
10,216,sequential sorting network,422100
10,216,std::sort,171000
20,216,own sorting network,2558712700
20,216,openmp sorting network,1219700
20,216,sequential sorting network,1268800
20,216,std::sort,501100
30,216,own sorting network,5099974300
30,216,openmp sorting network,2448300
30,216,sequential sorting network,2461300
30,216,std::sort,1022300
40,216,own sorting network,8477035400
40,216,openmp sorting network,4038800
40,216,sequential sorting network,4090000
40,216,std::sort,1681200
50,216,own sorting network,12726086200
50,216,openmp sorting network,6228400
50,216,sequential sorting network,6247400
50,216,std::sort,2541600
60,216,own sorting network,17847693800
60,216,openmp sorting network,8829200
60,216,sequential sorting network,8792900
60,216,std::sort,3562700
70,216,own sorting network,23767711200
70,216,openmp sorting network,11681800
70,216,sequential sorting network,11685900
70,216,std::sort,4699400
80,216,own sorting network,30632480900
80,216,openmp sorting network,15057800
80,216,sequential sorting network,14967800
80,216,std::sort,6031700
90,216,own sorting network,38232244000
90,216,openmp sorting network,18765500
90,216,sequential sorting network,18636900
90,216,std::sort,7523200
100,216,own sorting network,46712578000
100,216,openmp sorting network,22763900
100,216,sequential sorting network,22530000
100,216,std::sort,9096000
10,224,own sorting network,868234200
10,224,openmp sorting network,418100
10,224,sequential sorting network,544600
10,224,std::sort,169500
20,224,own sorting network,2621120300
20,224,openmp sorting network,1281000
20,224,sequential sorting network,1381000
20,224,std::sort,545800
30,224,own sorting network,5268886000
30,224,openmp sorting network,2539300
30,224,sequential sorting network,2655500
30,224,std::sort,1049100
40,224,own sorting network,8847790200
40,224,openmp sorting network,4201600
40,224,sequential sorting network,4318100
40,224,std::sort,1739000
50,224,own sorting network,13231846100
50,224,openmp sorting network,6300100
50,224,sequential sorting network,6400100
50,224,std::sort,2587300
60,224,own sorting network,18546419100
60,224,openmp sorting network,8902600
60,224,sequential sorting network,8890300
60,224,std::sort,3594400
70,224,own sorting network,24838446400
70,224,openmp sorting network,11817500
70,224,sequential sorting network,11827000
70,224,std::sort,4791500
80,224,own sorting network,31948979400
80,224,openmp sorting network,15261200
80,224,sequential sorting network,15271600
80,224,std::sort,6134400
90,224,own sorting network,39856716200
90,224,openmp sorting network,19167300
90,224,sequential sorting network,19147500
90,224,std::sort,7647000
100,224,own sorting network,48647541700
100,224,openmp sorting network,23333300
100,224,sequential sorting network,23276800
100,224,std::sort,9335100
10,232,own sorting network,907734200
10,232,openmp sorting network,460000
10,232,sequential sorting network,446600
10,232,std::sort,181700
20,232,own sorting network,2791246000
20,232,openmp sorting network,1356700
20,232,sequential sorting network,1337600
20,232,std::sort,546900
30,232,own sorting network,5595653300
30,232,openmp sorting network,2738300
30,232,sequential sorting network,2683900
30,232,std::sort,1091400
40,232,own sorting network,9349125900
40,232,openmp sorting network,4507400
40,232,sequential sorting network,4437500
40,232,std::sort,1795100
50,232,own sorting network,13984793500
50,232,openmp sorting network,6674100
50,232,sequential sorting network,6625000
50,232,std::sort,2686700
60,232,own sorting network,19471582200
60,232,openmp sorting network,9281500
60,232,sequential sorting network,9359100
60,232,std::sort,3739300
70,232,own sorting network,25853431900
70,232,openmp sorting network,12389800
70,232,sequential sorting network,12400800
70,232,std::sort,4975100
80,232,own sorting network,33173017400
80,232,openmp sorting network,15849200
80,232,sequential sorting network,15883500
80,232,std::sort,6375300
90,232,own sorting network,41422632000
90,232,openmp sorting network,19769600
90,232,sequential sorting network,19781000
90,232,std::sort,7958600
100,232,own sorting network,50512082100
100,232,openmp sorting network,24104700
100,232,sequential sorting network,24231600
100,232,std::sort,9713400
10,240,own sorting network,945662700
10,240,openmp sorting network,477400
10,240,sequential sorting network,473600
10,240,std::sort,192300
20,240,own sorting network,2893162400
20,240,openmp sorting network,1406300
20,240,sequential sorting network,1402800
20,240,std::sort,580900
30,240,own sorting network,5718738000
30,240,openmp sorting network,2757100
30,240,sequential sorting network,2741300
